"","V1","V2"
"result.3537",171,0.26022455018575
"result.3538",2001,0
"result.3539",2001,0
"result.3540",2001,0
"result.3541",2001,0
"result.3542",2001,0
"result.3543",449,0.17808605133504
"result.3544",2001,0
"result.3545",2001,0
"result.3546",2001,0
"result.3547",2001,0
"result.3548",2001,0
"result.3549",2001,0
"result.3550",2001,0
"result.3551",2001,0
"result.3552",2001,0
"result.3553",2001,0
"result.3554",2001,0
"result.3555",2001,0
"result.3556",2001,0
"result.3557",2001,0
"result.3558",2001,0
"result.3559",2001,0
"result.3560",2001,0
"result.3561",2001,0
"result.3562",2001,0
"result.3563",2001,0
"result.3564",2001,0
"result.3565",2001,0
"result.3566",2001,0
"result.3567",2001,0
"result.3568",2001,0
"result.3569",2001,0
"result.3570",2001,0
"result.3571",2001,0
"result.3572",2001,0
"result.3573",2001,0
"result.3574",2001,0
"result.3575",929,0.261770230255522
"result.3576",2001,0
"result.3577",2001,0
"result.3578",2001,0
"result.3579",2001,0
"result.3580",2001,0
"result.3581",2001,0
"result.3582",2001,0
"result.3583",2001,0
"result.3584",2001,0
"result.3585",2001,0
"result.3586",2001,0
"result.3587",2001,0
"result.3588",2001,0
"result.3589",2001,0
"result.3590",2001,0
"result.3591",2001,0
"result.3592",2001,0
"result.3593",2001,0
"result.3594",2001,0
"result.3595",2001,0
"result.3596",2001,0
"result.3597",2001,0
"result.3598",2001,0
"result.3599",2001,0
"result.3600",2001,0
"result.3601",2001,0
"result.3602",2001,0
"result.3603",2001,0
"result.3604",2001,0
"result.3605",2001,0
"result.3606",2001,0
"result.3607",2001,0
"result.3608",2001,0
"result.3609",2001,0
"result.3610",2001,0
"result.3611",2001,0
"result.3612",2001,0
"result.3613",2001,0
"result.3614",2001,0
"result.3615",2001,0
"result.3616",2001,0
"result.3617",2001,0
"result.3618",2001,0
"result.3619",2001,0
"result.3620",2001,0
"result.3621",2001,0
"result.3622",2001,0
"result.3623",2001,0
"result.3624",2001,0
"result.3625",2001,0
"result.3626",2001,0
"result.3627",2001,0
"result.3628",2001,0
"result.3629",2001,0
"result.3630",2001,0
"result.3631",2001,0
"result.3632",2001,0
"result.3633",2001,0
"result.3634",2001,0
"result.3635",2001,0
"result.3636",2001,0
"result.3637",2001,0
"result.3638",2001,0
"result.3639",2001,0
"result.3640",2001,0
"result.3641",2001,0
"result.3642",2001,0
"result.3643",2001,0
"result.3644",2001,0
"result.3645",2001,0
"result.3646",2001,0
"result.3647",2001,0
"result.3648",2001,0
"result.3649",2001,0
"result.3650",2001,0
"result.3651",2001,0
"result.3652",2001,0
"result.3653",2001,0
"result.3654",2001,0
"result.3655",2001,0
"result.3656",2001,0
"result.3657",2001,0
"result.3658",2001,0
"result.3659",2001,0
"result.3660",2001,0
"result.3661",2001,0
"result.3662",2001,0
"result.3663",1021,0.632288750897228
"result.3664",2001,0
"result.3665",2001,0
"result.3666",2001,0
"result.3667",2001,0
"result.3668",2001,0
"result.3669",2001,0
"result.3670",2001,0
"result.3671",2001,0
"result.3672",2001,0
"result.3673",2001,0
"result.3674",2001,0
"result.3675",2001,0
"result.3676",2001,0
"result.3677",2001,0
"result.3678",2001,0
"result.3679",2001,0
"result.3680",2001,0
"result.3681",2001,0
"result.3682",2001,0
"result.3683",2001,0
"result.3684",2001,0
"result.3685",2001,0
"result.3686",2001,0
"result.3687",2001,0
"result.3688",2001,0
"result.3689",2001,0
"result.3690",2001,0
"result.3691",2001,0
"result.3692",2001,0
"result.3693",2001,0
"result.3694",2001,0
"result.3695",2001,0
"result.3696",2001,0
"result.3697",2001,0
"result.3698",2001,0
"result.3699",2001,0
"result.3700",2001,0
"result.3701",2001,0
"result.3702",1021,0.502110773411037
"result.3703",2001,0
"result.3704",2001,0
"result.3705",2001,0
"result.3706",2001,0
"result.3707",2001,0
"result.3708",2001,0
"result.3709",2001,0
"result.3710",2001,0
"result.3711",2001,0
"result.3712",2001,0
"result.3713",2001,0
"result.3714",2001,0
"result.3715",2001,0
"result.3716",2001,0
"result.3717",2001,0
"result.3718",2001,0
"result.3719",2001,0
"result.3720",2001,0
"result.3721",2001,0
"result.3722",2001,0
"result.3723",2001,0
"result.3724",2001,0
"result.3725",2001,0
"result.3726",2001,0
"result.3727",2001,0
"result.3728",2001,0
"result.3729",2001,0
"result.3730",2001,0
"result.3731",2001,0
"result.3732",2001,0
"result.3733",2001,0
"result.3734",2001,0
"result.3735",2001,0
"result.3736",2001,0
"result.3737",2001,0
"result.3738",2001,0
"result.3739",2001,0
"result.3740",2001,0
"result.3741",2001,0
"result.3742",1038,0.310017252230358
"result.3743",1021,0.365190444510478
"result.3744",2001,0
"result.3745",2001,0
"result.3746",2001,0
"result.3747",2001,0
"result.3748",2001,0
"result.3749",2001,0
"result.3750",2001,0
"result.3751",1270,0.501457050772036
"result.3752",2001,0
"result.3753",2001,0
"result.3754",2001,0
"result.3755",2001,0
"result.3756",2001,0
"result.3757",2001,0
"result.3758",2001,0
"result.3759",2001,0
"result.3760",2001,0
"result.3761",2001,0
"result.3762",2001,0
"result.3763",2001,0
"result.3764",2001,0
"result.3765",2001,0
"result.3766",2001,0
"result.3767",2001,0
"result.3768",2001,0
"result.3769",2001,0
"result.3770",2001,0
"result.3771",2001,0
"result.3772",2001,0
"result.3773",2001,0
"result.3774",2001,0
"result.3775",2001,0
"result.3776",2001,0
"result.3777",2001,0
"result.3778",2001,0
"result.3779",2001,0
"result.3780",2001,0
"result.3781",2001,0
"result.3782",2001,0
"result.3783",2001,0
"result.3784",2001,0
"result.3785",2001,0
"result.3786",2001,0
"result.3787",2001,0
"result.3788",2001,0
"result.3789",2001,0
"result.3790",2001,0
"result.3791",2001,0
"result.3792",2001,0
"result.3793",2001,0
"result.3794",2001,0
"result.3795",2001,0
"result.3796",2001,0
"result.3797",2001,0
"result.3798",2001,0
"result.3799",2001,0
"result.3800",2001,0
"result.3801",2001,0
"result.3802",2001,0
"result.3803",2001,0
"result.3804",2001,0
"result.3805",2001,0
"result.3806",2001,0
"result.3807",2001,0
"result.3808",2001,0
"result.3809",2001,0
"result.3810",2001,0
"result.3811",2001,0
"result.3812",2001,0
"result.3813",2001,0
"result.3814",991,0.357829061724564
"result.3815",990,0.507639227845061
"result.3816",2001,0
"result.3817",2001,0
"result.3818",2001,0
"result.3819",2001,0
"result.3820",2001,0
"result.3821",2001,0
"result.3822",2001,0
"result.3823",2001,0
"result.3824",2001,0
"result.3825",2001,0
"result.3826",2001,0
"result.3827",2001,0
"result.3828",2001,0
"result.3829",2001,0
"result.3830",2001,0
"result.3831",2001,0
"result.3832",2001,0
"result.3833",2001,0
"result.3834",2001,0
"result.3835",2001,0
"result.3836",2001,0
"result.3837",2001,0
"result.3838",2001,0
"result.3839",2001,0
"result.3840",2001,0
"result.3841",2001,0
"result.3842",2001,0
"result.3843",2001,0
"result.3844",2001,0
"result.3845",2001,0
"result.3846",2001,0
"result.3847",2001,0
"result.3848",2001,0
"result.3849",2001,0
"result.3850",2001,0
"result.3851",2001,0
"result.3852",2001,0
"result.3853",2001,0
"result.3854",2001,0
"result.3855",2001,0
"result.3856",2001,0
"result.3857",2001,0
"result.3858",2001,0
"result.3859",2001,0
"result.3860",2001,0
"result.3861",2001,0
"result.3862",2001,0
"result.3863",2001,0
"result.3864",2001,0
"result.3865",2001,0
"result.3866",2001,0
"result.3867",2001,0
"result.3868",2001,0
"result.3869",2001,0
"result.3870",2001,0
"result.3871",2001,0
"result.3872",2001,0
"result.3873",2001,0
"result.3874",2001,0
"result.3875",2001,0
"result.3876",2001,0
"result.3877",2001,0
"result.3878",2001,0
"result.3879",2001,0
"result.3880",2001,0
"result.3881",2001,0
"result.3882",2001,0
"result.3883",2001,0
"result.3884",2001,0
"result.3885",2001,0
"result.3886",991,0.278865582613616
"result.3887",1021,0.561613069977934
"result.3888",928,0.242157321796315
"result.3889",2001,0
"result.3890",2001,0
"result.3891",2001,0
"result.3892",2001,0
"result.3893",2001,0
"result.3894",2001,0
"result.3895",2001,0
"result.3896",2001,0
"result.3897",2001,0
"result.3898",2001,0
"result.3899",2001,0
"result.3900",2001,0
"result.3901",2001,0
"result.3902",2001,0
"result.3903",2001,0
"result.3904",171,0.193823645163089
"result.3905",2001,0
"result.3906",2001,0
"result.3907",2001,0
"result.3908",2001,0
"result.3909",2001,0
"result.3910",2001,0
"result.3911",2001,0
"result.3912",2001,0
"result.3913",2001,0
"result.3914",2001,0
"result.3915",2001,0
"result.3916",2001,0
"result.3917",2001,0
"result.3918",2001,0
"result.3919",2001,0
"result.3920",2001,0
"result.3921",2001,0
"result.3922",2001,0
"result.3923",2001,0
"result.3924",2001,0
"result.3925",2001,0
"result.3926",2001,0
"result.3927",988,0.252976294963812
"result.3928",2001,0
"result.3929",2001,0
"result.3930",2001,0
"result.3931",2001,0
"result.3932",2001,0
"result.3933",2001,0
"result.3934",2001,0
"result.3935",2001,0
"result.3936",2001,0
"result.3937",2001,0
"result.3938",2001,0
"result.3939",2001,0
"result.3940",2001,0
"result.3941",497,0
"result.3942",1668,0.801762417154407
"result.3943",2001,0
"result.3944",2001,0
"result.3945",2001,0
"result.3946",2001,0
"result.3947",2001,0
"result.3948",2001,0
"result.3949",2001,0
"result.3950",2001,0
"result.3951",1022,0.332952293298074
"result.3952",2001,0
"result.3953",2001,0
"result.3954",2001,0
"result.3955",2001,0
"result.3956",2001,0
"result.3957",2001,0
"result.3958",2001,0
"result.3959",2001,0
"result.3960",2001,0
"result.3961",2001,0
"result.3962",2001,0
"result.3963",2001,0
"result.3964",2001,0
"result.3965",2001,0
"result.3966",2001,0
"result.3967",2001,0
"result.3968",2001,0
"result.3969",2001,0
"result.3970",2001,0
"result.3971",2001,0
"result.3972",2001,0
"result.3973",2001,0
"result.3974",916,0.364134506048966
"result.3975",2001,0
"result.3976",2001,0
"result.3977",2001,0
"result.3978",2001,0
"result.3979",2001,0
"result.3980",2001,0
"result.3981",2001,0
"result.3982",2001,0
"result.3983",2001,0
"result.3984",2001,0
"result.3985",2001,0
"result.3986",2001,0
"result.3987",2001,0
"result.3988",2001,0
"result.3989",2001,0
"result.3990",2001,0
"result.3991",2001,0
"result.3992",2001,0
"result.3993",2001,0
"result.3994",2001,0
"result.3995",2001,0
"result.3996",2001,0
"result.3997",2001,0
"result.3998",2001,0
"result.3999",2001,0
"result.4000",2001,0
"result.4001",2001,0
"result.4002",2001,0
"result.4003",2001,0
"result.4004",2001,0
"result.4005",2001,0
"result.4006",2001,0
"result.4007",2001,0
"result.4008",2001,0
"result.4009",2001,0
"result.4010",2001,0
"result.4011",2001,0
"result.4012",2001,0
"result.4013",2001,0
"result.4014",2001,0
"result.4015",2001,0
"result.4016",2001,0
"result.4017",2001,0
"result.4018",2001,0
"result.4019",2001,0
"result.4020",2001,0
"result.4021",2001,0
"result.4022",2001,0
"result.4023",2001,0
"result.4024",2001,0
"result.4025",2001,0
"result.4026",2001,0
"result.4027",2001,0
"result.4028",2001,0
"result.4029",2001,0
"result.4030",1007,0.616748529351881
"result.4031",2001,0
"result.4032",2001,0
"result.4033",2001,0
"result.4034",2001,0
"result.4035",2001,0
"result.4036",2001,0
"result.4037",2001,0
"result.4038",2001,0
"result.4039",991,1.09364946582185
"result.4040",2001,0
"result.4041",2001,0
"result.4042",2001,0
"result.4043",2001,0
"result.4044",2001,0
"result.4045",2001,0
"result.4046",2001,0
"result.4047",2001,0
"result.4048",2001,0
"result.4049",2001,0
"result.4050",2001,0
"result.4051",2001,0
"result.4052",2001,0
"result.4053",2001,0
"result.4054",2001,0
"result.4055",2001,0
"result.4056",2001,0
"result.4057",1011,0.377333385378652
"result.4058",2001,0
"result.4059",2001,0
"result.4060",2001,0
"result.4061",2001,0
"result.4062",2001,0
"result.4063",2001,0
"result.4064",2001,0
"result.4065",2001,0
"result.4066",2001,0
"result.4067",2001,0
"result.4068",2001,0
"result.4069",2001,0
"result.4070",2001,0
"result.4071",2001,0
"result.4072",2001,0
"result.4073",2001,0
"result.4074",2001,0
"result.4075",2001,0
"result.4076",2001,0
"result.4077",2001,0
"result.4078",2001,0
"result.4079",2001,0
"result.4080",2001,0
"result.4081",2001,0
"result.4082",2001,0
"result.4083",2001,0
"result.4084",2001,0
"result.4085",2001,0
"result.4086",2001,0
"result.4087",2001,0
"result.4088",2001,0
"result.4089",2001,0
"result.4090",2001,0
"result.4091",2001,0
"result.4092",2001,0
"result.4093",2001,0
"result.4094",2001,0
"result.4095",2001,0
"result.4096",2001,0
"result.4097",2001,0
"result.4098",2001,0
"result.4099",2001,0
"result.4100",2001,0
"result.4101",2001,0
"result.4102",2001,0
"result.4103",1021,0.478206043567337
"result.4104",2001,0
"result.4105",2001,0
"result.4106",2001,0
"result.4107",2001,0
"result.4108",2001,0
"result.4109",2001,0
"result.4110",2001,0
"result.4111",2001,0
"result.4112",2001,0
"result.4113",171,0.252171608245369
"result.4114",2001,0
"result.4115",2001,0
"result.4116",2001,0
"result.4117",2001,0
"result.4118",2001,0
"result.4119",2001,0
"result.4120",2001,0
"result.4121",2001,0
"result.4122",2001,0
"result.4123",2001,0
"result.4124",2001,0
"result.4125",2001,0
"result.4126",2001,0
"result.4127",2001,0
"result.4128",2001,0
"result.4129",2001,0
"result.4130",2001,0
"result.4131",2001,0
"result.4132",2001,0
"result.4133",2001,0
"result.4134",1668,0.711866019595291
"result.4135",2001,0
"result.4136",2001,0
"result.4137",2001,0
"result.4138",2001,0
"result.4139",2001,0
"result.4140",2001,0
"result.4141",2001,0
"result.4142",2001,0
"result.4143",2001,0
"result.4144",2001,0
"result.4145",2001,0
"result.4146",2001,0
"result.4147",2001,0
"result.4148",2001,0
"result.4149",2001,0
"result.4150",2001,0
"result.4151",2001,0
"result.4152",2001,0
"result.4153",2001,0
"result.4154",2001,0
"result.4155",2001,0
"result.4156",2001,0
"result.4157",2001,0
"result.4158",1007,0.668197688553922
"result.4159",2001,0
"result.4160",2001,0
"result.4161",2001,0
"result.4162",2001,0
"result.4163",2001,0
"result.4164",2001,0
"result.4165",2001,0
"result.4166",1003,0.514055461221721
"result.4167",1003,0.700521249138749
"result.4168",2001,0
"result.4169",2001,0
"result.4170",2001,0
"result.4171",2001,0
"result.4172",2001,0
"result.4173",2001,0
"result.4174",171,0.268319594272917
"result.4175",2001,0
"result.4176",2001,0
"result.4177",2001,0
"result.4178",2001,0
"result.4179",2001,0
"result.4180",2001,0
"result.4181",2001,0
"result.4182",2001,0
"result.4183",2001,0
"result.4184",2001,0
"result.4185",2001,0
"result.4186",2001,0
"result.4187",2001,0
"result.4188",2001,0
"result.4189",2001,0
"result.4190",2001,0
"result.4191",2001,0
"result.4192",2001,0
"result.4193",2001,0
"result.4194",1023,0.360076116232243
"result.4195",2001,0
"result.4196",2001,0
"result.4197",2001,0
"result.4198",2001,0
"result.4199",2001,0
"result.4200",2001,0
"result.4201",2001,0
"result.4202",2001,0
"result.4203",2001,0
"result.4204",2001,0
"result.4205",2001,0
"result.4206",2001,0
"result.4207",2001,0
"result.4208",2001,0
"result.4209",2001,0
"result.4210",2001,0
"result.4211",2001,0
"result.4212",2001,0
"result.4213",2001,0
"result.4214",2001,0
"result.4215",2001,0
"result.4216",2001,0
"result.4217",2001,0
"result.4218",2001,0
"result.4219",2001,0
"result.4220",2001,0
"result.4221",2001,0
"result.4222",2001,0
"result.4223",2001,0
"result.4224",2001,0
"result.4225",2001,0
"result.4226",2001,0
"result.4227",2001,0
"result.4228",2001,0
"result.4229",2001,0
"result.4230",2001,0
"result.4231",2001,0
"result.4232",2001,0
"result.4233",2001,0
"result.4234",2001,0
"result.4235",2001,0
"result.4236",2001,0
"result.4237",2001,0
"result.4238",2001,0
"result.4239",2001,0
"result.4240",2001,0
"result.4241",2001,0
"result.4242",2001,0
"result.4243",2001,0
"result.4244",2001,0
"result.4245",2001,0
"result.4246",2001,0
"result.4247",2001,0
"result.4248",2001,0
"result.4249",2001,0
"result.4250",2001,0
"result.4251",2001,0
"result.4252",2001,0
"result.4253",2001,0
"result.4254",2001,0
"result.4255",2001,0
"result.4256",2001,0
"result.4257",2001,0
"result.4258",2001,0
"result.4259",2001,0
"result.4260",2001,0
"result.4261",2001,0
"result.4262",1003,0.460915511251752
"result.4263",2001,0
"result.4264",2001,0
"result.4265",2001,0
"result.4266",2001,0
"result.4267",2001,0
"result.4268",2001,0
"result.4269",2001,0
"result.4270",1012,0.759216330012778
"result.4271",1010,0.444671353700677
"result.4272",2001,0
"result.4273",2001,0
"result.4274",2001,0
"result.4275",2001,0
"result.4276",2001,0
"result.4277",2001,0
"result.4278",2001,0
"result.4279",2001,0
"result.4280",2001,0
"result.4281",2001,0
"result.4282",2001,0
"result.4283",2001,0
"result.4284",2001,0
"result.4285",2001,0
"result.4286",2001,0
"result.4287",2001,0
"result.4288",2001,0
"result.4289",2001,0
"result.4290",2001,0
"result.4291",2001,0
"result.4292",2001,0
"result.4293",2001,0
"result.4294",2001,0
"result.4295",2001,0
"result.4296",2001,0
"result.4297",2001,0
"result.4298",2001,0
"result.4299",2001,0
"result.4300",2001,0
"result.4301",2001,0
"result.4302",2001,0
"result.4303",2001,0
"result.4304",2001,0
"result.4305",2001,0
"result.4306",2001,0
"result.4307",2001,0
"result.4308",2001,0
"result.4309",2001,0
"result.4310",2001,0
"result.4311",2001,0
"result.4312",2001,0
"result.4313",2001,0
"result.4314",2001,0
"result.4315",2001,0
"result.4316",2001,0
"result.4317",2001,0
"result.4318",2001,0
"result.4319",2001,0
"result.4320",2001,0
"result.4321",2001,0
"result.4322",2001,0
"result.4323",2001,0
"result.4324",2001,0
"result.4325",2001,0
"result.4326",2001,0
"result.4327",2001,0
"result.4328",2001,0
"result.4329",2001,0
"result.4330",2001,0
"result.4331",2001,0
"result.4332",2001,0
"result.4333",2001,0
"result.4334",2001,0
"result.4335",2001,0
"result.4336",2001,0
"result.4337",2001,0
"result.4338",2001,0
"result.4339",2001,0
"result.4340",2001,0
"result.4341",2001,0
"result.4342",2001,0
"result.4343",2001,0
"result.4344",2001,0
"result.4345",2001,0
"result.4346",2001,0
"result.4347",2001,0
"result.4348",2001,0
"result.4349",2001,0
"result.4350",2001,0
"result.4351",2001,0
"result.4352",2001,0
"result.4353",2001,0
"result.4354",2001,0
"result.4355",2001,0
"result.4356",2001,0
"result.4357",1012,0.304624521089185
"result.4358",2001,0
"result.4359",2001,0
"result.4360",2001,0
"result.4361",2001,0
"result.4362",2001,0
"result.4363",2001,0
"result.4364",2001,0
"result.4365",2001,0
"result.4366",2001,0
"result.4367",2001,0
"result.4368",2001,0
"result.4369",2001,0
"result.4370",2001,0
